year_bin,anomaly,co2_ppm,co2_radiative_forcing,eccentricity,obliquity,perihelion,insolation,global_insolation,be_ppm,VADM,solar_modulation
484000,,NaN,NaN,-0.64069,0.68209,-1.19632,-0.44621,-0.70993,NaN,NaN,NaN
486000,,NaN,NaN,-0.48853,0.5459,-0.84238,-0.62295,-0.60954,NaN,NaN,NaN
488000,,NaN,NaN,-0.33392,0.38422,-0.48695,-0.51714,-0.49684,NaN,NaN,NaN
490000,,NaN,NaN,-0.18257,0.21442,-0.12853,-0.12448,-0.37677,NaN,NaN,NaN
492000,,NaN,NaN,-0.03041,0.05158,0.23155,0.43535,-0.24546,NaN,NaN,NaN
494000,,NaN,NaN,0.11809,-0.09504,0.5925,0.94977,-0.10816,NaN,NaN,NaN
496000,,NaN,NaN,0.26456,-0.21674,0.95564,1.18644,0.03676,NaN,NaN,NaN
498000,,NaN,NaN,0.40533,-0.31236,1.31937,0.9863,0.18535,NaN,NaN,NaN
500000,,NaN,NaN,0.53796,-0.38016,1.68416,0.35762,0.33288,NaN,NaN,NaN
502000,,NaN,NaN,0.66531,-0.42247,-1.80472,-0.50847,0.48168,NaN,NaN,NaN
504000,,NaN,NaN,0.78248,-0.44043,-1.43909,-1.3156,0.6253,NaN,NaN,NaN
506000,,NaN,NaN,0.89396,-0.43521,-1.0724,-1.77278,0.76732,NaN,NaN,NaN
508000,,NaN,NaN,0.99445,-0.40566,-0.70633,-1.69128,0.89985,NaN,NaN,NaN
510000,,NaN,NaN,1.08233,-0.35234,-0.34009,-1.05823,1.01891,NaN,NaN,NaN
512000,,NaN,NaN,1.16045,-0.27527,0.02545,-0.05181,1.12832,NaN,NaN,NaN
514000,,NaN,NaN,1.22392,-0.17617,0.39069,1.00265,1.21894,NaN,NaN,NaN
516000,,NaN,NaN,1.27518,-0.06143,0.75543,1.72733,1.29321,NaN,NaN,NaN
518000,,NaN,NaN,1.30854,0.06027,1.11887,1.84599,1.34288,NaN,NaN,NaN
520000,,NaN,NaN,1.32767,0.17675,1.48174,1.31911,1.37132,NaN,NaN,NaN
522000,,NaN,NaN,1.33418,0.27527,-0.08377,0.3578,1.38105,NaN,NaN,NaN
524000,,NaN,NaN,1.32319,0.34365,-1.65008,-0.67878,1.36415,NaN,NaN,NaN
526000,,NaN,NaN,1.29878,0.37031,-1.29039,-1.42916,1.32788,NaN,NaN,NaN
528000,,NaN,NaN,1.25931,0.34713,-0.93218,-1.6592,1.27021,NaN,NaN,NaN
530000,,NaN,NaN,1.20805,0.27353,-0.57476,-1.32124,1.19627,NaN,NaN,NaN
532000,,NaN,NaN,1.14417,0.15415,-0.21878,-0.54984,1.10548,NaN,NaN,NaN
534000,,NaN,NaN,1.06443,0.00348,0.13652,0.37869,0.99456,NaN,NaN,NaN
536000,,NaN,NaN,0.97533,-0.16168,0.49044,1.13195,0.87386,NaN,NaN,NaN
538000,,NaN,NaN,0.8728,-0.31873,0.84295,1.44953,0.73943,NaN,NaN,NaN
540000,,NaN,NaN,0.76295,-0.44391,1.19489,1.24382,0.60095,NaN,NaN,NaN
542000,,NaN,NaN,0.64619,-0.51693,1.54439,0.62136,0.45902,NaN,NaN,NaN
544000,,NaN,NaN,0.5221,-0.52388,-0.03556,-0.17309,0.3149,NaN,NaN,NaN
546000,,NaN,NaN,0.39841,-0.45955,-1.61971,-0.86733,0.17751,NaN,NaN,NaN
548000,,NaN,NaN,0.27107,-0.32974,-1.2814,-1.26398,0.04342,NaN,NaN,NaN
550000,,NaN,NaN,0.14576,-0.14662,-0.94803,-1.28101,-0.0817,NaN,NaN,NaN
552000,,NaN,NaN,0.02248,0.06548,-0.62187,-0.95204,-0.19815,NaN,NaN,NaN
554000,,NaN,NaN,-0.09592,0.28048,-0.3028,-0.39953,-0.30343,NaN,NaN,NaN
556000,,NaN,NaN,-0.20129,0.46998,0.00812,0.21659,-0.39232,NaN,NaN,NaN
558000,,NaN,NaN,-0.29812,0.60849,0.31101,0.74929,-0.46946,NaN,NaN,NaN
560000,,NaN,NaN,-0.37949,0.67919,0.60682,1.09462,-0.53122,NaN,NaN,NaN
562000,,NaN,NaN,-0.44296,0.6705,0.89492,1.20573,-0.57756,NaN,NaN,NaN
564000,,NaN,NaN,-0.48609,0.58183,1.17933,1.08895,-0.60772,NaN,NaN,NaN
566000,,NaN,NaN,-0.50277,0.42362,1.46168,0.7808,-0.61956,NaN,NaN,NaN
568000,,NaN,NaN,-0.49951,0.21268,1.74403,0.3351,-0.61733,NaN,NaN,NaN
570000,,NaN,NaN,-0.47225,-0.02782,-1.82405,-0.17842,-0.5982,NaN,NaN,NaN
572000,,NaN,NaN,-0.4214,-0.26832,-1.53406,-0.67822,-0.56222,NaN,NaN,NaN
574000,,NaN,NaN,-0.35508,-0.48447,-1.23713,-1.07443,-0.51298,NaN,NaN,NaN
576000,,NaN,NaN,-0.27208,-0.65427,-0.93385,-1.27745,-0.4489,NaN,NaN,NaN
578000,,NaN,NaN,-0.17729,-0.76264,-0.62507,-1.22202,-0.37218,NaN,NaN,NaN
580000,,NaN,NaN,-0.07028,-0.80205,-0.30996,-0.89124,-0.28106,NaN,NaN,NaN
582000,,NaN,NaN,0.04526,-0.77365,0.00941,-0.33573,-0.1767,NaN,NaN,NaN
584000,,NaN,NaN,0.16406,-0.68383,0.33316,0.31928,-0.0635,NaN,NaN,NaN
586000,,NaN,NaN,0.291,-0.5459,0.65996,0.89278,0.06427,NaN,NaN,NaN
588000,,NaN,NaN,0.4212,-0.37668,0.98915,1.1989,0.20258,NaN,NaN,NaN
590000,,NaN,NaN,0.55505,-0.19182,1.32176,1.11251,0.35231,NaN,NaN,NaN
592000,,NaN,NaN,0.69135,-0.0058,1.65598,0.62884,0.51328,NaN,NaN,NaN
594000,,NaN,NaN,0.82724,0.1698,0.06531,-0.11784,0.68121,NaN,NaN,NaN
596000,,NaN,NaN,0.9676,0.32742,-1.5236,-0.89172,0.86371,NaN,NaN,NaN
598000,,NaN,NaN,1.10512,0.46303,-1.18391,-1.42993,1.05118,NaN,NaN,NaN
600000,,NaN,NaN,1.24141,0.57314,-0.84202,-1.5233,1.244,NaN,NaN,NaN
602000,,NaN,NaN,1.37527,0.65485,-0.49922,-1.08303,1.44264,NaN,NaN,NaN
604000,,NaN,NaN,1.50383,0.70411,-0.15501,-0.17779,1.63989,NaN,NaN,NaN
606000,,NaN,NaN,1.62996,0.7157,0.19081,0.95941,1.84101,NaN,NaN,NaN
608000,,NaN,NaN,1.74713,0.6873,0.53806,1.97108,2.03362,NaN,NaN,NaN
610000,,NaN,NaN,1.8578,0.61428,0.88701,2.48478,2.22156,NaN,NaN,NaN
612000,,NaN,NaN,1.95992,0.49316,1.2368,2.26503,2.39964,NaN,NaN,NaN
614000,,NaN,NaN,2.05146,0.32511,1.58861,1.33146,2.5631,NaN,NaN,NaN
616000,,NaN,NaN,2.13486,0.11185,0.01515,-0.03314,2.71522,NaN,NaN,NaN
618000,,NaN,NaN,2.20281,-0.13503,-1.55649,-1.39444,2.84169,NaN,NaN,NaN
620000,,NaN,NaN,2.26017,-0.39871,-1.19894,-2.3314,2.94933,NaN,NaN,NaN
622000,,NaN,NaN,2.30452,-0.65485,-0.83972,-2.56772,3.03359,NaN,NaN,NaN
624000,,NaN,NaN,2.333,-0.8797,-0.47831,-2.03881,3.08941,NaN,NaN,NaN
626000,,NaN,NaN,2.34765,-1.04544,-0.11545,-0.91315,3.11713,NaN,NaN,NaN
628000,,NaN,NaN,2.34317,-1.13121,0.24852,0.43235,3.10875,NaN,NaN,NaN
630000,,NaN,NaN,2.32568,-1.11904,0.6133,1.51792,3.07492,NaN,NaN,NaN
632000,,NaN,NaN,2.29109,-1.00256,0.97774,1.9408,3.00844,NaN,NaN,NaN
634000,,NaN,NaN,2.23739,-0.78872,1.34182,1.56253,2.90666,NaN,NaN,NaN
636000,,NaN,NaN,2.167,-0.49606,1.70404,0.57861,2.77454,NaN,NaN,NaN
638000,,NaN,NaN,2.07668,-0.15299,-1.78952,-0.59388,2.60889,NaN,NaN,NaN
640000,,NaN,NaN,1.97497,0.20573,-1.43113,-1.51166,2.42567,NaN,NaN,NaN
642000,,NaN,NaN,1.85495,0.54358,-1.07529,-1.86366,2.21646,NaN,NaN,NaN
644000,,NaN,NaN,1.72069,0.82523,-0.72149,-1.55103,1.99002,NaN,NaN,NaN
646000,,NaN,NaN,1.57341,1.02516,-0.37089,-0.69111,1.75048,NaN,NaN,NaN
648000,,NaN,NaN,1.41188,1.12425,-0.0222,0.43054,1.49821,NaN,NaN,NaN
650000,,NaN,NaN,1.24101,1.1144,0.32487,1.44526,1.24447,NaN,NaN,NaN
652000,,NaN,NaN,1.05955,1.0014,0.67002,2.02623,0.98841,NaN,NaN,NaN
654000,,NaN,NaN,0.87077,0.79915,1.0136,2.01457,0.73757,NaN,NaN,NaN
656000,,NaN,NaN,0.67792,0.53257,1.35455,1.46956,0.49773,NaN,NaN,NaN
658000,,NaN,NaN,0.48182,0.22949,1.69347,0.61498,0.26994,NaN,NaN,NaN
660000,,NaN,NaN,0.28775,-0.07766,-1.82537,-0.26481,0.06103,NaN,NaN,NaN
662000,,NaN,NaN,0.09286,-0.35988,-1.49567,-0.93739,-0.13226,NaN,NaN,NaN
664000,,NaN,NaN,-0.09388,-0.5911,-1.17216,-1.28628,-0.30111,NaN,NaN,NaN
666000,,NaN,NaN,-0.26761,-0.75395,-0.85832,-1.3095,-0.44549,NaN,NaN,NaN
668000,,NaN,NaN,-0.42872,-0.83566,-0.55497,-1.0862,-0.5669,NaN,NaN,NaN
670000,,NaN,NaN,-0.56583,-0.84087,-0.26543,-0.73289,-0.66182,NaN,NaN,NaN
672000,,NaN,NaN,-0.67527,-0.78003,0.00948,-0.35062,-0.73167,NaN,NaN,NaN
674000,,NaN,NaN,-0.74729,-0.6705,0.27351,0.00093,-0.77443,NaN,NaN,NaN
676000,,NaN,NaN,-0.7778,-0.53026,0.52981,0.29345,-0.79221,NaN,NaN,NaN
678000,,NaN,NaN,-0.77007,-0.37553,0.78591,0.51099,-0.78787,NaN,NaN,NaN
680000,,NaN,NaN,-0.72166,-0.21674,1.04862,0.63256,-0.75947,NaN,NaN,NaN
682000,,NaN,NaN,-0.64191,-0.06433,1.32165,0.61903,-0.71111,NaN,NaN,NaN
684000,,NaN,NaN,-0.54142,0.07418,1.60826,0.4374,-0.64572,NaN,NaN,NaN
686000,,NaN,NaN,-0.42465,0.19414,-0.02145,0.09876,-0.56404,NaN,NaN,NaN
688000,,NaN,NaN,-0.29812,0.29207,-1.64107,-0.32907,-0.46958,NaN,NaN,NaN
690000,,NaN,NaN,-0.16305,0.36741,-1.32501,-0.72547,-0.36043,NaN,NaN,NaN
692000,,NaN,NaN,-0.02797,0.42073,-1.00335,-0.94418,-0.24365,NaN,NaN,NaN
694000,,NaN,NaN,0.10385,0.4497,-0.67601,-0.8731,-0.12173,NaN,NaN,NaN
696000,,NaN,NaN,0.23608,0.45086,-0.34522,-0.48099,0.00769,NaN,NaN,NaN
698000,,NaN,NaN,0.3622,0.41899,-0.0106,0.16274,0.13871,NaN,NaN,NaN
700000,,NaN,NaN,0.48507,0.35118,0.32771,0.88174,0.27277,NaN,NaN,NaN
702000,,NaN,NaN,0.60143,0.24513,0.66833,1.43144,0.40577,NaN,NaN,NaN
704000,,NaN,NaN,0.71088,0.10547,1.01204,1.58848,0.53708,NaN,NaN,NaN
706000,,NaN,NaN,0.81828,-0.05621,1.35803,1.24284,0.66996,NaN,NaN,NaN
708000,,NaN,NaN,0.91634,-0.22543,1.707,0.45281,0.79601,NaN,NaN,NaN
710000,,NaN,NaN,1.01032,-0.38306,-1.79539,-0.55268,0.92092,NaN,NaN,NaN
712000,,NaN,NaN,1.09657,-0.50939,-1.44228,-1.45812,1.03867,NaN,NaN,NaN
714000,,NaN,NaN,1.17632,-0.58647,-1.08691,-1.9747,1.15103,NaN,NaN,NaN
716000,,NaN,NaN,1.24955,-0.59922,-0.73044,-1.92195,1.25609,NaN,NaN,NaN
718000,,NaN,NaN,1.31098,-0.53895,-0.37257,-1.28304,1.34596,NaN,NaN,NaN
720000,,NaN,NaN,1.3651,-0.4074,-0.01426,-0.22798,1.42688,NaN,NaN,NaN
722000,,NaN,NaN,1.40782,-0.21848,0.34397,0.92245,1.4921,NaN,NaN,NaN
724000,,NaN,NaN,1.4424,0.00464,0.70273,1.78689,1.54459,NaN,NaN,NaN
726000,,NaN,NaN,1.4664,0.23412,1.06109,2.05908,1.58183,NaN,NaN,NaN
728000,,NaN,NaN,1.47779,0.43869,1.41946,1.64718,1.59919,NaN,NaN,NaN
730000,,NaN,NaN,1.48146,0.5882,1.77757,0.71993,1.60509,NaN,NaN,NaN
732000,,NaN,NaN,1.47251,0.65949,-1.71815,-0.37955,1.59127,NaN,NaN,NaN
734000,,NaN,NaN,1.45298,0.63862,-1.35859,-1.27235,1.56073,NaN,NaN,NaN
736000,,NaN,NaN,1.41921,0.52156,-0.99823,-1.67179,1.50904,NaN,NaN,NaN
738000,,NaN,NaN,1.37039,0.31931,-0.63563,-1.47187,1.43544,NaN,NaN,NaN
740000,,NaN,NaN,1.31343,0.05447,-0.27105,-0.76883,1.34958,NaN,NaN,NaN
742000,,NaN,NaN,1.23897,-0.2405,0.09632,0.17092,1.24118,NaN,NaN,NaN
744000,,NaN,NaN,1.15353,-0.52794,0.46685,0.97914,1.11867,NaN,NaN,NaN
746000,,NaN,NaN,1.05223,-0.76901,0.83951,1.32587,0.97788,NaN,NaN,NaN
748000,,NaN,NaN,0.93831,-0.92896,1.21499,1.07649,0.82558,NaN,NaN,NaN
750000,,NaN,NaN,0.81462,-0.98807,1.59215,0.3492,0.66574,NaN,NaN,NaN
752000,,NaN,NaN,0.6767,-0.93476,0.04394,-0.54639,0.49542,NaN,NaN,NaN
754000,,NaN,NaN,0.52942,-0.77365,-1.50325,-1.25303,0.32298,NaN,NaN,NaN
756000,,NaN,NaN,0.37075,-0.52504,-1.12383,-1.51512,0.14798,NaN,NaN,NaN
758000,,NaN,NaN,0.20312,-0.21906,-0.74343,-1.26092,-0.0247,NaN,NaN,NaN
760000,,NaN,NaN,0.02818,0.10663,-0.36281,-0.60258,-0.19263,NaN,NaN,NaN
762000,,NaN,NaN,-0.15694,0.41551,0.01998,0.21134,-0.35516,NaN,NaN,NaN
764000,,NaN,NaN,-0.3441,0.67629,0.40484,0.88704,-0.50426,NaN,NaN,NaN
766000,,NaN,NaN,-0.53532,0.86695,0.79375,1.21177,-0.6413,NaN,NaN,NaN
768000,,NaN,NaN,-0.72328,0.97184,1.19037,1.13517,-0.76023,NaN,NaN,NaN
770000,,NaN,NaN,-0.91084,0.98575,1.59574,0.76754,-0.86353,NaN,NaN,NaN
772000,,NaN,NaN,-1.09433,0.91215,0.09071,0.31779,-0.94964,NaN,NaN,NaN
774000,,NaN,NaN,-1.26359,0.76032,-1.39141,-0.01458,-1.01629,NaN,NaN,NaN
776000,,NaN,NaN,-1.41493,0.54996,-0.90849,-0.12853,-1.06528,NaN,NaN,NaN
778000,,NaN,NaN,-1.52723,0.30251,-0.36951,-0.04824,-1.09541,NaN,NaN,NaN
780000,,NaN,NaN,-1.58256,0.03999,0.22724,0.10328,-1.10826,NaN,NaN,NaN
782000,,NaN,NaN,-1.55774,-0.21848,0.83555,0.16473,-1.10269,NaN,NaN,NaN
784000,,NaN,NaN,-1.47149,-0.45955,1.39236,0.02764,-1.08117,NaN,NaN,NaN
786000,,NaN,NaN,-1.34577,-0.67282,-0.03618,-0.29893,-1.04443,NaN,NaN,NaN
788000,,NaN,NaN,-1.20825,-0.84957,-1.50906,-0.69511,-0.99615,NaN,NaN,NaN
790000,,NaN,NaN,-1.06952,-0.98112,-1.0771,-0.98686,-0.93902,NaN,NaN,NaN
792000,,NaN,NaN,-0.93281,-1.05819,-0.66243,-1.02628,-0.87486,NaN,NaN,NaN
794000,,NaN,NaN,-0.80425,-1.07268,-0.25739,-0.76908,-0.80682,NaN,NaN,NaN
796000,,NaN,NaN,-0.67934,-1.02052,0.13985,-0.29745,-0.73424,NaN,NaN,NaN
798000,,NaN,NaN,-0.56542,-0.89998,0.53177,0.21019,-0.66173,NaN,NaN,NaN
800000,,NaN,NaN,-0.45964,-0.71222,0.92026,0.54685,-0.58936,NaN,NaN,NaN
802000,,NaN,NaN,-0.36281,-0.46013,1.30316,0.57454,-0.51875,NaN,NaN,NaN
804000,,NaN,NaN,-0.27615,-0.15299,1.68256,0.29462,-0.45265,NaN,NaN,NaN
806000,,NaN,NaN,-0.19722,0.19066,-1.79618,-0.15277,-0.38916,NaN,NaN,NaN
808000,,NaN,NaN,-0.13335,0.54532,-1.42429,-0.55366,-0.33553,NaN,NaN,NaN
810000,,NaN,NaN,-0.08005,0.87854,-1.05506,-0.70834,-0.28982,NaN,NaN,NaN
812000,,NaN,NaN,-0.04058,1.15323,-0.68871,-0.51007,-0.25494,NaN,NaN,NaN
814000,,NaN,NaN,-0.00926,1.34099,-0.32295,0.01429,-0.22705,NaN,NaN,NaN
816000,,NaN,NaN,0.01312,1.41749,0.0411,0.71056,-0.20657,NaN,NaN,NaN
818000,,NaN,NaN,0.02329,1.36649,0.40547,1.33998,-0.19709,NaN,NaN,NaN
820000,,NaN,NaN,0.02818,1.18394,0.76971,1.65903,-0.19292,NaN,NaN,NaN
822000,,NaN,NaN,0.02248,0.8768,1.13408,1.52084,-0.19785,NaN,NaN,NaN
824000,,NaN,NaN,0.00824,0.46651,1.50081,0.93832,-0.21083,NaN,NaN,NaN
826000,,NaN,NaN,-0.01536,-0.00927,-0.0574,0.08302,-0.23248,NaN,NaN,NaN
828000,,NaN,NaN,-0.05116,-0.50244,-1.61226,-0.78107,-0.26433,NaN,NaN,NaN
830000,,NaN,NaN,-0.09307,-0.95909,-1.23742,-1.40027,-0.30115,NaN,NaN,NaN
832000,,NaN,NaN,-0.14637,-1.32651,-0.8592,-1.61609,-0.34682,NaN,NaN,NaN
834000,,NaN,NaN,-0.20658,-1.56179,-0.47643,-1.40756,-0.39662,NaN,NaN,NaN
836000,,NaN,NaN,-0.27452,-1.63944,-0.09156,-0.89235,-0.45126,NaN,NaN,NaN
838000,,NaN,NaN,-0.3502,-1.5502,0.29645,-0.28261,-0.50935,NaN,NaN,NaN
840000,,NaN,NaN,-0.42791,-1.3068,0.68532,0.19589,-0.56661,NaN,NaN,NaN
842000,,NaN,NaN,-0.51294,-0.94055,1.07646,0.39633,-0.6263,NaN,NaN,NaN
844000,,NaN,NaN,-0.60082,-0.4978,1.4696,0.30711,-0.68478,NaN,NaN,NaN
846000,,NaN,NaN,-0.69724,-0.03129,-0.06198,0.04634,-0.74506,NaN,NaN,NaN
848000,,NaN,NaN,-0.7957,0.40334,-1.58747,-0.20363,-0.80215,NaN,NaN,NaN
850000,,NaN,NaN,-0.89335,0.76264,-1.17922,-0.28425,-0.85494,NaN,NaN,NaN
852000,,NaN,NaN,-0.9914,1.01646,-0.75846,-0.12499,-0.90347,NaN,NaN,NaN
854000,,NaN,NaN,-1.07887,1.15033,-0.32222,0.22605,-0.94341,NaN,NaN,NaN
856000,,NaN,NaN,-1.15211,1.16076,0.13104,0.6202,-0.97429,NaN,NaN,NaN
858000,,NaN,NaN,-1.1989,1.05645,0.60211,0.87228,-0.9927,NaN,NaN,NaN
860000,,NaN,NaN,-1.2172,0.85826,1.08495,0.84336,-0.99961,NaN,NaN,NaN
862000,,NaN,NaN,-1.20052,0.59168,1.57544,0.51365,-0.99337,NaN,NaN,NaN
864000,,NaN,NaN,-1.15129,0.29091,-1.79406,0.00406,-0.97378,NaN,NaN,NaN
866000,,NaN,NaN,-1.06992,-0.00869,-1.31868,-0.47827,-0.93949,NaN,NaN,NaN
868000,,NaN,NaN,-0.95967,-0.27875,-0.85963,-0.73261,-0.88809,NaN,NaN,NaN
870000,,NaN,NaN,-0.82907,-0.49838,-0.41433,-0.65317,-0.82052,NaN,NaN,NaN
872000,,NaN,NaN,-0.68097,-0.65543,0.01769,-0.27936,-0.73474,NaN,NaN,NaN
874000,,NaN,NaN,-0.52433,-0.74757,0.43785,0.20759,-0.63393,NaN,NaN,NaN
876000,,NaN,NaN,-0.36037,-0.77597,0.8492,0.55655,-0.51673,NaN,NaN,NaN
878000,,NaN,NaN,-0.19397,-0.74641,1.2519,0.5601,-0.386,NaN,NaN,NaN
880000,,NaN,NaN,-0.03041,-0.6647,1.6501,0.16278,-0.24571,NaN,NaN,NaN
882000,,NaN,NaN,0.13152,-0.54242,-1.81065,-0.49309,-0.0954,NaN,NaN,NaN
884000,,NaN,NaN,0.28531,-0.39059,-1.42127,-1.12918,0.0585,NaN,NaN,NaN
886000,,NaN,NaN,0.43706,-0.22022,-1.03502,-1.45486,0.22006,NaN,NaN,NaN
888000,,NaN,NaN,0.58028,-0.04115,-0.65195,-1.27941,0.38184,NaN,NaN,NaN
890000,,NaN,NaN,0.71739,0.13792,-0.27046,-0.59059,0.54467,NaN,NaN,NaN
892000,,NaN,NaN,0.84514,0.3083,0.10779,0.42105,0.70412,NaN,NaN,NaN
894000,,NaN,NaN,0.96109,0.45781,0.4838,1.40981,0.85553,NaN,NaN,NaN
896000,,NaN,NaN,1.06891,0.57024,0.85735,1.99568,1.00037,NaN,NaN,NaN
898000,,NaN,NaN,1.16045,0.63109,1.22905,1.92594,1.12811,NaN,NaN,NaN
900000,,NaN,NaN,1.23694,0.62587,1.59987,1.20314,1.23785,NaN,NaN,NaN
902000,,NaN,NaN,1.29797,0.54706,0.04223,0.09387,1.327,NaN,NaN,NaN
904000,,NaN,NaN,1.34272,0.39581,-1.51549,-1.00213,1.39335,NaN,NaN,NaN
906000,,NaN,NaN,1.37649,0.17791,-1.14635,-1.71542,1.4442,NaN,NaN,NaN
908000,,NaN,NaN,1.39236,-0.09214,-0.77693,-1.82612,1.4683,NaN,NaN,NaN
910000,,NaN,NaN,1.39642,-0.38943,-0.40672,-1.32788,1.47462,NaN,NaN,NaN
912000,,NaN,NaN,1.38625,-0.68093,-0.03666,-0.4213,1.45882,NaN,NaN,NaN
914000,,NaN,NaN,1.36266,-0.92664,0.33434,0.54686,1.42347,NaN,NaN,NaN
916000,,NaN,NaN,1.32604,-1.08775,0.70508,1.19534,1.36816,NaN,NaN,NaN
918000,,NaN,NaN,1.27233,-1.13469,1.07578,1.27154,1.28929,NaN,NaN,NaN
920000,,NaN,NaN,1.20764,-1.05008,1.4451,0.77037,1.19585,NaN,NaN,NaN
922000,,NaN,NaN,1.12912,-0.83566,1.81239,-0.07627,1.08417,NaN,NaN,NaN
924000,,NaN,NaN,1.03921,-0.51055,-1.67606,-0.9181,0.95997,NaN,NaN,NaN
926000,,NaN,NaN,0.93912,-0.10663,-1.31384,-1.43277,0.82604,NaN,NaN,NaN
928000,,NaN,NaN,0.82683,0.33148,-0.95505,-1.43907,0.68133,NaN,NaN,NaN
930000,,NaN,NaN,0.71047,0.7551,-0.60013,-0.93952,0.53675,NaN,NaN,NaN
932000,,NaN,NaN,0.58638,1.11208,-0.2494,-0.09405,0.38837,NaN,NaN,NaN
934000,,NaN,NaN,0.45456,1.35722,0.098,0.83094,0.2389,NaN,NaN,NaN
936000,,NaN,NaN,0.31338,1.45747,0.44127,1.54526,0.08757,NaN,NaN,NaN
938000,,NaN,NaN,0.16488,1.39778,0.78222,1.84366,-0.06287,NaN,NaN,NaN
940000,,NaN,NaN,0.01475,1.18163,1.12015,1.67041,-0.20476,NaN,NaN,NaN
942000,,NaN,NaN,-0.14352,0.83102,1.4558,1.11621,-0.34387,NaN,NaN,NaN
944000,,NaN,NaN,-0.30341,0.37842,1.78931,0.37462,-0.47363,NaN,NaN,NaN
946000,,NaN,NaN,-0.46656,-0.13097,-1.73549,-0.34483,-0.59395,NaN,NaN,NaN
948000,,NaN,NaN,-0.62727,-0.64674,-1.41033,-0.89014,-0.70163,NaN,NaN,NaN
950000,,NaN,NaN,-0.78187,-1.10977,-1.09263,-1.19237,-0.79431,NaN,NaN,NaN
952000,,NaN,NaN,-0.93159,-1.46617,-0.7869,-1.2605,-0.87419,NaN,NaN,NaN
954000,,NaN,NaN,-1.06707,-1.67363,-0.49898,-1.16014,-0.93806,NaN,NaN,NaN
956000,,NaN,NaN,-1.1814,-1.71246,-0.2383,-0.96784,-0.98579,NaN,NaN,NaN
958000,,NaN,NaN,-1.26562,-1.58555,-0.00559,-0.7325,-1.01738,NaN,NaN,NaN
960000,,NaN,NaN,-1.30264,-1.31665,0.20169,-0.47085,-1.03036,NaN,NaN,NaN
962000,,NaN,NaN,-1.28515,-0.94287,0.39774,-0.17534,-1.02433,NaN,NaN,NaN
964000,,NaN,NaN,-1.21069,-0.50418,0.6093,0.16153,-0.9972,NaN,NaN,NaN
966000,,NaN,NaN,-1.09067,-0.04288,0.8463,0.50701,-0.94833,NaN,NaN,NaN
968000,,NaN,NaN,-0.94136,0.40044,1.11022,0.78428,-0.87903,NaN,NaN,NaN
970000,,NaN,NaN,-0.76804,0.79045,1.39637,0.8996,-0.78614,NaN,NaN,NaN
972000,,NaN,NaN,-0.57885,1.09528,1.69847,0.77999,-0.67016,NaN,NaN,NaN
974000,,NaN,NaN,-0.38153,1.29637,-1.83971,0.42542,-0.53236,NaN,NaN,NaN
976000,,NaN,NaN,-0.17403,1.38677,-1.51526,-0.06146,-0.36911,NaN,NaN,NaN
978000,,NaN,NaN,0.03753,1.37113,-1.18467,-0.50423,-0.18349,NaN,NaN,NaN
980000,,NaN,NaN,0.25479,1.26102,-0.84791,-0.71596,0.02716,NaN,NaN,NaN
982000,,NaN,NaN,0.47124,1.06862,-0.50721,-0.56382,0.25798,NaN,NaN,NaN
984000,,NaN,NaN,0.6824,0.80552,-0.16224,-0.03859,0.50325,NaN,NaN,NaN
986000,,NaN,NaN,0.8907,0.48389,0.18581,0.71134,0.76353,NaN,NaN,NaN
988000,,NaN,NaN,1.08925,0.1217,0.53767,1.40884,1.0291,NaN,NaN,NaN
990000,,NaN,NaN,1.28291,-0.25904,0.89373,1.72974,1.30522,NaN,NaN,NaN
992000,,NaN,NaN,1.46559,-0.63225,1.25291,1.4357,1.58082,NaN,NaN,NaN
994000,,NaN,NaN,1.63891,-0.97126,1.61543,0.51793,1.85584,NaN,NaN,NaN
996000,,NaN,NaN,1.8045,-1.25117,0.05332,-0.77194,2.13052,NaN,NaN,NaN
998000,,NaN,NaN,1.9587,-1.45052,-1.50643,-2.01771,2.39778,NaN,NaN,NaN
1000000,,NaN,NaN,2.10272,-1.5473,-1.13755,-2.7949,2.65608,NaN,NaN,NaN
1002000,,NaN,NaN,2.23047,-1.5247,-0.76811,-2.81641,2.89377,NaN,NaN,NaN
1004000,,NaN,NaN,2.34358,-1.37403,-0.39828,-2.02187,3.10955,NaN,NaN,NaN
1006000,,NaN,NaN,2.44244,-1.09934,-0.02938,-0.60789,3.30279,NaN,NaN,NaN
1008000,,NaN,NaN,2.52015,-0.72091,0.33856,0.99768,3.45741,NaN,NaN,NaN
1010000,,NaN,NaN,2.582,-0.27121,0.70485,2.2484,3.58295,NaN,NaN,NaN
1012000,,NaN,NaN,2.61495,0.08809,0.9779,2.70477,3.65061,NaN,NaN,NaN
